,coverage,month,station_code,station_type,year
66273,bare,10,9541,hauteur,1998
66274,bare,11,9541,hauteur,1998
66275,bare,12,9541,hauteur,1998
66276,bare,1,9541,hauteur,1999
66277,bare,2,9541,hauteur,1999
66278,bare,3,9541,hauteur,1999
66279,bare,4,9541,hauteur,1999
66280,bare,5,9541,hauteur,1999
66281,bare,6,9541,hauteur,1999
66282,bare,7,9541,hauteur,1999
66283,bare,8,9541,hauteur,1999
66284,bare,9,9541,hauteur,1999
66285,bare,10,9541,hauteur,1999
66286,bare,11,9541,hauteur,1999
66287,bare,12,9541,hauteur,1999
66288,bare,1,9541,hauteur,2000
66289,bare,2,9541,hauteur,2000
66290,bare,3,9541,hauteur,2000
66291,bare,4,9541,hauteur,2000
66292,bare,5,9541,hauteur,2000
66293,bare,6,9541,hauteur,2000
66294,bare,7,9541,hauteur,2000
66295,bare,8,9541,hauteur,2000
66296,bare,9,9541,hauteur,2000
66297,bare,10,9541,hauteur,2000
66298,bare,11,9541,hauteur,2000
66299,bare,12,9541,hauteur,2000
66300,bare,1,9541,hauteur,2001
66301,bare,2,9541,hauteur,2001
66302,bare,3,9541,hauteur,2001
66303,bare,4,9541,hauteur,2001
66304,bare,5,9541,hauteur,2001
66305,bare,6,9541,hauteur,2001
66306,bare,7,9541,hauteur,2001
66307,bare,8,9541,hauteur,2001
66308,bare,9,9541,hauteur,2001
66309,bare,10,9541,hauteur,2001
66310,bare,11,9541,hauteur,2001
66311,bare,12,9541,hauteur,2001
66312,bare,1,9541,hauteur,2002
66313,bare,2,9541,hauteur,2002
66314,bare,3,9541,hauteur,2002
66315,bare,4,9541,hauteur,2002
66316,bare,5,9541,hauteur,2002
66317,bare,6,9541,hauteur,2002
66318,bare,7,9541,hauteur,2002
66319,bare,8,9541,hauteur,2002
66320,bare,9,9541,hauteur,2002
66321,bare,10,9541,hauteur,2002
66322,bare,11,9541,hauteur,2002
66323,bare,12,9541,hauteur,2002
66324,bare,1,9541,hauteur,2003
66325,bare,2,9541,hauteur,2003
66326,bare,3,9541,hauteur,2003
66327,bare,4,9541,hauteur,2003
66328,bare,5,9541,hauteur,2003
66329,bare,6,9541,hauteur,2003
66330,bare,7,9541,hauteur,2003
66331,bare,8,9541,hauteur,2003
66332,bare,9,9541,hauteur,2003
66333,bare,10,9541,hauteur,2003
66334,bare,11,9541,hauteur,2003
66335,bare,12,9541,hauteur,2003
66336,bare,1,9541,hauteur,2004
66337,bare,2,9541,hauteur,2004
66338,bare,3,9541,hauteur,2004
66339,bare,4,9541,hauteur,2004
66340,bare,5,9541,hauteur,2004
66341,bare,6,9541,hauteur,2004
66342,bare,7,9541,hauteur,2004
66343,bare,8,9541,hauteur,2004
66344,bare,9,9541,hauteur,2004
66345,bare,10,9541,hauteur,2004
66346,bare,11,9541,hauteur,2004
66347,bare,12,9541,hauteur,2004
66348,bare,1,9541,hauteur,2005
66349,bare,2,9541,hauteur,2005
66350,bare,3,9541,hauteur,2005
66351,bare,4,9541,hauteur,2005
66352,bare,5,9541,hauteur,2005
66353,bare,6,9541,hauteur,2005
66354,bare,7,9541,hauteur,2005
66355,bare,8,9541,hauteur,2005
66356,bare,9,9541,hauteur,2005
66357,bare,10,9541,hauteur,2005
66358,bare,11,9541,hauteur,2005
66359,bare,12,9541,hauteur,2005
66360,bare,1,9541,hauteur,2006
66361,bare,2,9541,hauteur,2006
66362,bare,3,9541,hauteur,2006
66363,bare,4,9541,hauteur,2006
66364,bare,5,9541,hauteur,2006
66365,bare,6,9541,hauteur,2006
66366,bare,7,9541,hauteur,2006
66367,bare,8,9541,hauteur,2006
66368,bare,9,9541,hauteur,2006
66369,bare,10,9541,hauteur,2006
66370,bare,11,9541,hauteur,2006
66371,bare,12,9541,hauteur,2006
66372,bare,1,9541,hauteur,2007
66373,bare,2,9541,hauteur,2007
66374,bare,3,9541,hauteur,2007
66375,bare,4,9541,hauteur,2007
66376,bare,5,9541,hauteur,2007
66377,bare,6,9541,hauteur,2007
66378,bare,7,9541,hauteur,2007
66379,bare,8,9541,hauteur,2007
66380,bare,9,9541,hauteur,2007
66381,bare,10,9541,hauteur,2007
66382,bare,11,9541,hauteur,2007
66383,bare,12,9541,hauteur,2007
66384,bare,1,9541,hauteur,2008
66385,bare,2,9541,hauteur,2008
66386,bare,3,9541,hauteur,2008
66387,bare,4,9541,hauteur,2008
66388,bare,5,9541,hauteur,2008
66389,bare,6,9541,hauteur,2008
66390,bare,7,9541,hauteur,2008
66391,bare,8,9541,hauteur,2008
66392,bare,9,9541,hauteur,2008
66393,bare,10,9541,hauteur,2008
66394,bare,11,9541,hauteur,2008
66395,bare,12,9541,hauteur,2008
66396,bare,1,9541,hauteur,2009
66397,bare,2,9541,hauteur,2009
66398,bare,3,9541,hauteur,2009
66399,bare,4,9541,hauteur,2009
66400,bare,5,9541,hauteur,2009
66401,bare,6,9541,hauteur,2009
66402,bare,7,9541,hauteur,2009
66403,bare,8,9541,hauteur,2009
66404,bare,9,9541,hauteur,2009
66405,bare,10,9541,hauteur,2009
66406,bare,11,9541,hauteur,2009
66407,bare,12,9541,hauteur,2009
66408,bare,1,9541,hauteur,2010
66409,bare,2,9541,hauteur,2010
66410,bare,3,9541,hauteur,2010
66411,bare,4,9541,hauteur,2010
66412,bare,5,9541,hauteur,2010
66413,bare,6,9541,hauteur,2010
66414,bare,7,9541,hauteur,2010
66415,bare,8,9541,hauteur,2010
66416,bare,9,9541,hauteur,2010
66417,bare,10,9541,hauteur,2010
66418,bare,11,9541,hauteur,2010
66419,bare,12,9541,hauteur,2010
66420,bare,1,9541,hauteur,2011
66421,bare,2,9541,hauteur,2011
66422,bare,3,9541,hauteur,2011
66423,bare,4,9541,hauteur,2011
66424,bare,5,9541,hauteur,2011
66425,bare,6,9541,hauteur,2011
66426,bare,7,9541,hauteur,2011
66427,bare,8,9541,hauteur,2011
66428,bare,9,9541,hauteur,2011
66429,bare,10,9541,hauteur,2011
66430,bare,11,9541,hauteur,2011
66431,bare,12,9541,hauteur,2011
66432,bare,1,9541,hauteur,2012
66433,bare,2,9541,hauteur,2012
66434,bare,3,9541,hauteur,2012
66435,bare,4,9541,hauteur,2012
66436,bare,5,9541,hauteur,2012
66437,bare,6,9541,hauteur,2012
66438,bare,7,9541,hauteur,2012
66439,bare,8,9541,hauteur,2012
66440,bare,9,9541,hauteur,2012
66441,bare,10,9541,hauteur,2012
66442,bare,11,9541,hauteur,2012
66443,bare,12,9541,hauteur,2012
66444,bare,1,9541,hauteur,2013
66445,bare,2,9541,hauteur,2013
66446,bare,3,9541,hauteur,2013
66447,bare,4,9541,hauteur,2013
66448,bare,5,9541,hauteur,2013
66449,bare,6,9541,hauteur,2013
66450,bare,7,9541,hauteur,2013
66451,bare,8,9541,hauteur,2013
66452,bare,9,9541,hauteur,2013
66453,bare,10,9541,hauteur,2013
66454,bare,11,9541,hauteur,2013
66455,bare,12,9541,hauteur,2013
66456,bare,1,9541,hauteur,2014
66457,bare,2,9541,hauteur,2014
66458,bare,3,9541,hauteur,2014
66459,bare,4,9541,hauteur,2014
66460,bare,5,9541,hauteur,2014
66461,bare,6,9541,hauteur,2014
66462,bare,7,9541,hauteur,2014
66463,bare,8,9541,hauteur,2014
66464,bare,9,9541,hauteur,2014
66465,bare,10,9541,hauteur,2014
66466,bare,11,9541,hauteur,2014
66467,bare,12,9541,hauteur,2014
66468,bare,1,9541,hauteur,2015
66469,bare,2,9541,hauteur,2015
66470,bare,3,9541,hauteur,2015
66471,bare,4,9541,hauteur,2015
66472,bare,5,9541,hauteur,2015
66473,bare,6,9541,hauteur,2015
66474,bare,7,9541,hauteur,2015
66475,bare,8,9541,hauteur,2015
66476,bare,9,9541,hauteur,2015
66477,bare,10,9541,hauteur,2015
66478,bare,11,9541,hauteur,2015
66479,bare,12,9541,hauteur,2015
66480,bare,1,9541,hauteur,2016
66481,bare,2,9541,hauteur,2016
66482,bare,3,9541,hauteur,2016
66483,bare,4,9541,hauteur,2016
66484,bare,5,9541,hauteur,2016
66485,bare,6,9541,hauteur,2016
66486,bare,7,9541,hauteur,2016
66487,bare,8,9541,hauteur,2016
66488,bare,9,9541,hauteur,2016
66489,bare,10,9541,hauteur,2016
66490,bare,11,9541,hauteur,2016
66491,bare,12,9541,hauteur,2016
66492,bare,1,9541,hauteur,2017
66493,bare,2,9541,hauteur,2017
66494,bare,3,9541,hauteur,2017
66495,bare,4,9541,hauteur,2017
66496,bare,5,9541,hauteur,2017
66497,bare,6,9541,hauteur,2017
66498,bare,7,9541,hauteur,2017
66499,bare,8,9541,hauteur,2017
66500,bare,9,9541,hauteur,2017
66501,bare,10,9541,hauteur,2017
66502,bare,11,9541,hauteur,2017
66503,bare,12,9541,hauteur,2017
66504,bare,1,9541,hauteur,2018
66505,bare,2,9541,hauteur,2018
66506,bare,3,9541,hauteur,2018
66507,bare,4,9541,hauteur,2018
66508,bare,5,9541,hauteur,2018
66509,bare,6,9541,hauteur,2018
66510,bare,7,9541,hauteur,2018
66511,bare,8,9541,hauteur,2018
66512,bare,9,9541,hauteur,2018
66513,bare,10,9541,hauteur,2018
66514,bare,11,9541,hauteur,2018
66515,bare,12,9541,hauteur,2018
66516,bare,1,9541,hauteur,2019
66517,bare,2,9541,hauteur,2019
66518,bare,3,9541,hauteur,2019
66519,bare,4,9541,hauteur,2019
66520,bare,5,9541,hauteur,2019
66521,bare,6,9541,hauteur,2019
66522,bare,1,9561,hauteur,1974
66523,bare,2,9561,hauteur,1974
66524,bare,3,9561,hauteur,1974
66525,bare,4,9561,hauteur,1974
66526,bare,5,9561,hauteur,1974
66527,bare,6,9561,hauteur,1974
66528,bare,7,9561,hauteur,1974
66529,bare,8,9561,hauteur,1974
66530,bare,9,9561,hauteur,1974
66531,bare,10,9561,hauteur,1974
66532,bare,11,9561,hauteur,1974
66533,bare,12,9561,hauteur,1974
66534,bare,1,9561,hauteur,1975
66535,bare,2,9561,hauteur,1975
66536,bare,3,9561,hauteur,1975
66537,bare,4,9561,hauteur,1975
66538,bare,5,9561,hauteur,1975
66539,bare,6,9561,hauteur,1975
66540,bare,7,9561,hauteur,1975
66541,bare,8,9561,hauteur,1975
66542,bare,9,9561,hauteur,1975
66543,bare,10,9561,hauteur,1975
66544,bare,11,9561,hauteur,1975
66545,bare,12,9561,hauteur,1975
66546,bare,1,9561,hauteur,1976
66547,bare,2,9561,hauteur,1976
66548,bare,3,9561,hauteur,1976
66549,bare,4,9561,hauteur,1976
66550,bare,5,9561,hauteur,1976
66551,bare,6,9561,hauteur,1976
66552,bare,7,9561,hauteur,1976
66553,bare,8,9561,hauteur,1976
66554,bare,9,9561,hauteur,1976
66555,bare,10,9561,hauteur,1976
66556,bare,11,9561,hauteur,1976
66557,bare,12,9561,hauteur,1976
66558,bare,1,9561,hauteur,1977
66559,bare,2,9561,hauteur,1977
66560,bare,3,9561,hauteur,1977
66561,bare,4,9561,hauteur,1977
66562,bare,5,9561,hauteur,1977
66563,bare,6,9561,hauteur,1977
66564,bare,7,9561,hauteur,1977
66565,bare,8,9561,hauteur,1977
66566,bare,9,9561,hauteur,1977
66567,bare,10,9561,hauteur,1977
66568,bare,11,9561,hauteur,1977
66569,bare,12,9561,hauteur,1977
66570,bare,1,9561,hauteur,1978
66571,bare,2,9561,hauteur,1978
66572,bare,3,9561,hauteur,1978
66573,bare,4,9561,hauteur,1978
66574,bare,5,9561,hauteur,1978
66575,bare,6,9561,hauteur,1978
66576,bare,7,9561,hauteur,1978
66577,bare,8,9561,hauteur,1978
66578,bare,9,9561,hauteur,1978
66579,bare,10,9561,hauteur,1978
66580,bare,11,9561,hauteur,1978
66581,bare,12,9561,hauteur,1978
66582,bare,1,9561,hauteur,1979
66583,bare,2,9561,hauteur,1979
66584,bare,3,9561,hauteur,1979
66585,bare,4,9561,hauteur,1979
66586,bare,5,9561,hauteur,1979
66587,bare,6,9561,hauteur,1979
66588,bare,7,9561,hauteur,1979
66589,bare,8,9561,hauteur,1979
66590,bare,9,9561,hauteur,1979
66591,bare,10,9561,hauteur,1979
66592,bare,11,9561,hauteur,1979
66593,bare,12,9561,hauteur,1979
66594,bare,1,9561,hauteur,1980
66595,bare,2,9561,hauteur,1980
66596,bare,3,9561,hauteur,1980
66597,bare,4,9561,hauteur,1980
66598,bare,5,9561,hauteur,1980
66599,bare,6,9561,hauteur,1980
66600,bare,7,9561,hauteur,1980
66601,bare,8,9561,hauteur,1980
66602,bare,9,9561,hauteur,1980
66603,bare,10,9561,hauteur,1980
66604,bare,11,9561,hauteur,1980
66605,bare,12,9561,hauteur,1980
66606,bare,1,9561,hauteur,1981
66607,bare,2,9561,hauteur,1981
66608,bare,3,9561,hauteur,1981
66609,bare,4,9561,hauteur,1981
66610,bare,5,9561,hauteur,1981
66611,bare,6,9561,hauteur,1981
66612,bare,7,9561,hauteur,1981
66613,bare,8,9561,hauteur,1981
66614,bare,9,9561,hauteur,1981
66615,bare,10,9561,hauteur,1981
66616,bare,11,9561,hauteur,1981
66617,bare,12,9561,hauteur,1981
66618,bare,1,9561,hauteur,1982
66619,bare,2,9561,hauteur,1982
66620,bare,3,9561,hauteur,1982
66621,bare,4,9561,hauteur,1982
66622,bare,5,9561,hauteur,1982
66623,bare,6,9561,hauteur,1982
66624,bare,7,9561,hauteur,1982
66625,bare,8,9561,hauteur,1982
66626,bare,9,9561,hauteur,1982
66627,bare,10,9561,hauteur,1982
66628,bare,11,9561,hauteur,1982
66629,bare,12,9561,hauteur,1982
66630,bare,1,9561,hauteur,1983
66631,bare,2,9561,hauteur,1983
66632,bare,3,9561,hauteur,1983
66633,bare,4,9561,hauteur,1983
66634,bare,5,9561,hauteur,1983
66635,bare,6,9561,hauteur,1983
66636,bare,7,9561,hauteur,1983
66637,bare,8,9561,hauteur,1983
66638,bare,9,9561,hauteur,1983
66639,bare,10,9561,hauteur,1983
66640,bare,11,9561,hauteur,1983
66641,bare,12,9561,hauteur,1983
66642,bare,1,9561,hauteur,1984
66643,bare,2,9561,hauteur,1984
66644,bare,3,9561,hauteur,1984
66645,bare,4,9561,hauteur,1984
66646,bare,5,9561,hauteur,1984
66647,bare,6,9561,hauteur,1984
66648,bare,7,9561,hauteur,1984
66649,bare,8,9561,hauteur,1984
66650,bare,9,9561,hauteur,1984
66651,bare,10,9561,hauteur,1984
66652,bare,11,9561,hauteur,1984
66653,bare,12,9561,hauteur,1984
66654,bare,1,9561,hauteur,1985
66655,bare,2,9561,hauteur,1985
66656,bare,3,9561,hauteur,1985
66657,bare,4,9561,hauteur,1985
66658,bare,5,9561,hauteur,1985
66659,bare,6,9561,hauteur,1985
66660,bare,7,9561,hauteur,1985
66661,bare,8,9561,hauteur,1985
66662,bare,9,9561,hauteur,1985
66663,bare,10,9561,hauteur,1985
66664,bare,11,9561,hauteur,1985
66665,bare,12,9561,hauteur,1985
66666,bare,1,9561,hauteur,1986
66667,bare,2,9561,hauteur,1986
66668,bare,3,9561,hauteur,1986
66669,bare,4,9561,hauteur,1986
66670,bare,5,9561,hauteur,1986
66671,bare,6,9561,hauteur,1986
66672,bare,7,9561,hauteur,1986
66673,bare,8,9561,hauteur,1986
66674,bare,9,9561,hauteur,1986
66675,bare,10,9561,hauteur,1986
66676,bare,11,9561,hauteur,1986
66677,bare,12,9561,hauteur,1986
66678,bare,1,9561,hauteur,1987
66679,bare,2,9561,hauteur,1987
66680,bare,3,9561,hauteur,1987
66681,bare,4,9561,hauteur,1987
66682,bare,5,9561,hauteur,1987
66683,bare,6,9561,hauteur,1987
66684,bare,7,9561,hauteur,1987
66685,bare,8,9561,hauteur,1987
66686,bare,9,9561,hauteur,1987
66687,bare,10,9561,hauteur,1987
66688,bare,11,9561,hauteur,1987
66689,bare,12,9561,hauteur,1987
66690,bare,1,9561,hauteur,1988
66691,bare,2,9561,hauteur,1988
66692,bare,3,9561,hauteur,1988
66693,bare,4,9561,hauteur,1988
66694,bare,5,9561,hauteur,1988
66695,bare,6,9561,hauteur,1988
66696,bare,7,9561,hauteur,1988
66697,bare,8,9561,hauteur,1988
66698,bare,9,9561,hauteur,1988
66699,bare,10,9561,hauteur,1988
66700,bare,11,9561,hauteur,1988
66701,bare,12,9561,hauteur,1988
66702,bare,1,9561,hauteur,1989
66703,bare,2,9561,hauteur,1989
66704,bare,3,9561,hauteur,1989
66705,bare,4,9561,hauteur,1989
66706,bare,5,9561,hauteur,1989
66707,bare,6,9561,hauteur,1989
66708,bare,7,9561,hauteur,1989
66709,bare,8,9561,hauteur,1989
66710,bare,9,9561,hauteur,1989
66711,bare,10,9561,hauteur,1989
66712,bare,11,9561,hauteur,1989
66713,bare,12,9561,hauteur,1989
66714,bare,1,9561,hauteur,1990
66715,bare,2,9561,hauteur,1990
66716,bare,3,9561,hauteur,1990
66717,bare,4,9561,hauteur,1990
66718,bare,5,9561,hauteur,1990
66719,bare,6,9561,hauteur,1990
66720,bare,7,9561,hauteur,1990
66721,bare,8,9561,hauteur,1990
66722,bare,9,9561,hauteur,1990
66723,bare,10,9561,hauteur,1990
66724,bare,11,9561,hauteur,1990
66725,bare,12,9561,hauteur,1990
66726,bare,1,9561,hauteur,1991
66727,bare,2,9561,hauteur,1991
66728,bare,3,9561,hauteur,1991
66729,bare,4,9561,hauteur,1991
66730,bare,5,9561,hauteur,1991
66731,bare,6,9561,hauteur,1991
66732,bare,7,9561,hauteur,1991
66733,bare,8,9561,hauteur,1991
66734,bare,9,9561,hauteur,1991
66735,bare,10,9561,hauteur,1991
66736,bare,11,9561,hauteur,1991
66737,bare,12,9561,hauteur,1991
66738,bare,1,9561,hauteur,1992
66739,bare,2,9561,hauteur,1992
66740,bare,3,9561,hauteur,1992
66741,bare,4,9561,hauteur,1992
66742,bare,5,9561,hauteur,1992
66743,bare,6,9561,hauteur,1992
66744,bare,7,9561,hauteur,1992
66745,bare,8,9561,hauteur,1992
66746,bare,9,9561,hauteur,1992
66747,bare,10,9561,hauteur,1992
66748,bare,11,9561,hauteur,1992
66749,bare,12,9561,hauteur,1992
66750,bare,1,9561,hauteur,1993
66751,bare,2,9561,hauteur,1993
66752,bare,3,9561,hauteur,1993
66753,bare,4,9561,hauteur,1993
66754,bare,5,9561,hauteur,1993
66755,bare,6,9561,hauteur,1993
66756,bare,7,9561,hauteur,1993
66757,bare,8,9561,hauteur,1993
66758,bare,9,9561,hauteur,1993
66759,bare,10,9561,hauteur,1993
66760,bare,11,9561,hauteur,1993
66761,bare,12,9561,hauteur,1993
66762,bare,1,9561,hauteur,1994
66763,bare,2,9561,hauteur,1994
66764,bare,3,9561,hauteur,1994
66765,bare,4,9561,hauteur,1994
66766,bare,5,9561,hauteur,1994
66767,bare,6,9561,hauteur,1994
66768,bare,7,9561,hauteur,1994
66769,bare,8,9561,hauteur,1994
66770,bare,9,9561,hauteur,1994
66771,bare,10,9561,hauteur,1994
66772,bare,11,9561,hauteur,1994
66773,bare,12,9561,hauteur,1994
66774,bare,1,9561,hauteur,1995
66775,bare,2,9561,hauteur,1995
66776,bare,3,9561,hauteur,1995
66777,bare,4,9561,hauteur,1995
66778,bare,5,9561,hauteur,1995
66779,bare,6,9561,hauteur,1995
66780,bare,7,9561,hauteur,1995
66781,bare,8,9561,hauteur,1995
66782,bare,9,9561,hauteur,1995
66783,bare,10,9561,hauteur,1995
66784,bare,11,9561,hauteur,1995
66785,bare,12,9561,hauteur,1995
66786,bare,1,9561,hauteur,1996
66787,bare,2,9561,hauteur,1996
66788,bare,3,9561,hauteur,1996
66789,bare,4,9561,hauteur,1996
66790,bare,5,9561,hauteur,1996
66791,bare,6,9561,hauteur,1996
66792,bare,7,9561,hauteur,1996
66793,bare,8,9561,hauteur,1996
66794,bare,9,9561,hauteur,1996
66795,bare,10,9561,hauteur,1996
66796,bare,11,9561,hauteur,1996
66797,bare,12,9561,hauteur,1996
66798,bare,1,9561,hauteur,1997
66799,bare,2,9561,hauteur,1997
66800,bare,3,9561,hauteur,1997
66801,bare,4,9561,hauteur,1997
66802,bare,5,9561,hauteur,1997
66803,bare,6,9561,hauteur,1997
66804,bare,7,9561,hauteur,1997
66805,bare,8,9561,hauteur,1997
66806,bare,9,9561,hauteur,1997
66807,bare,10,9561,hauteur,1997
66808,bare,11,9561,hauteur,1997
66809,bare,12,9561,hauteur,1997
66810,bare,1,9561,hauteur,1998
66811,bare,2,9561,hauteur,1998
66812,bare,3,9561,hauteur,1998
66813,bare,4,9561,hauteur,1998
66814,bare,5,9561,hauteur,1998
66815,bare,6,9561,hauteur,1998
66816,bare,7,9561,hauteur,1998
66817,bare,8,9561,hauteur,1998
66818,bare,9,9561,hauteur,1998
66819,bare,10,9561,hauteur,1998
66820,bare,11,9561,hauteur,1998
66821,bare,12,9561,hauteur,1998
66822,bare,1,9561,hauteur,1999
66823,bare,2,9561,hauteur,1999
66824,bare,3,9561,hauteur,1999
66825,bare,4,9561,hauteur,1999
66826,bare,5,9561,hauteur,1999
66827,bare,6,9561,hauteur,1999
66828,bare,7,9561,hauteur,1999
66829,bare,8,9561,hauteur,1999
66830,bare,9,9561,hauteur,1999
66831,bare,10,9561,hauteur,1999
66832,bare,11,9561,hauteur,1999
66833,bare,12,9561,hauteur,1999
66834,bare,1,9561,hauteur,2000
66835,bare,2,9561,hauteur,2000
66836,bare,3,9561,hauteur,2000
66837,bare,4,9561,hauteur,2000
66838,bare,5,9561,hauteur,2000
66839,bare,6,9561,hauteur,2000
66840,bare,7,9561,hauteur,2000
66841,bare,8,9561,hauteur,2000
66842,bare,9,9561,hauteur,2000
66843,bare,10,9561,hauteur,2000
66844,bare,11,9561,hauteur,2000
66845,bare,12,9561,hauteur,2000
66846,bare,1,9561,hauteur,2001
66847,bare,2,9561,hauteur,2001
66848,bare,3,9561,hauteur,2001
66849,bare,4,9561,hauteur,2001
66850,bare,5,9561,hauteur,2001
66851,bare,6,9561,hauteur,2001
66852,bare,7,9561,hauteur,2001
66853,bare,8,9561,hauteur,2001
66854,bare,9,9561,hauteur,2001
66855,bare,10,9561,hauteur,2001
66856,bare,11,9561,hauteur,2001
66857,bare,12,9561,hauteur,2001
66858,bare,1,9561,hauteur,2002
66859,bare,2,9561,hauteur,2002
66860,bare,3,9561,hauteur,2002
66861,bare,4,9561,hauteur,2002
66862,bare,5,9561,hauteur,2002
66863,bare,6,9561,hauteur,2002
66864,bare,7,9561,hauteur,2002
66865,bare,8,9561,hauteur,2002
66866,bare,9,9561,hauteur,2002
66867,bare,10,9561,hauteur,2002
66868,bare,11,9561,hauteur,2002
66869,bare,12,9561,hauteur,2002
66870,bare,1,9561,hauteur,2003
66871,bare,2,9561,hauteur,2003
66872,bare,3,9561,hauteur,2003
66873,bare,4,9561,hauteur,2003
66874,bare,5,9561,hauteur,2003
66875,bare,6,9561,hauteur,2003
66876,bare,7,9561,hauteur,2003
66877,bare,8,9561,hauteur,2003
66878,bare,9,9561,hauteur,2003
66879,bare,10,9561,hauteur,2003
66880,bare,11,9561,hauteur,2003
66881,bare,12,9561,hauteur,2003
66882,bare,1,9561,hauteur,2004
66883,bare,2,9561,hauteur,2004
66884,bare,3,9561,hauteur,2004
66885,bare,4,9561,hauteur,2004
66886,bare,5,9561,hauteur,2004
66887,bare,6,9561,hauteur,2004
66888,bare,7,9561,hauteur,2004
66889,bare,8,9561,hauteur,2004
66890,bare,9,9561,hauteur,2004
66891,bare,10,9561,hauteur,2004
66892,bare,11,9561,hauteur,2004
66893,bare,12,9561,hauteur,2004
66894,bare,1,9561,hauteur,2005
66895,bare,2,9561,hauteur,2005
66896,bare,3,9561,hauteur,2005
66897,bare,4,9561,hauteur,2005
66898,bare,5,9561,hauteur,2005
66899,bare,6,9561,hauteur,2005
66900,bare,7,9561,hauteur,2005
66901,bare,8,9561,hauteur,2005
66902,bare,9,9561,hauteur,2005
66903,bare,10,9561,hauteur,2005
66904,bare,11,9561,hauteur,2005
66905,bare,12,9561,hauteur,2005
66906,bare,1,9561,hauteur,2006
66907,bare,2,9561,hauteur,2006
66908,bare,3,9561,hauteur,2006
66909,bare,4,9561,hauteur,2006
66910,bare,5,9561,hauteur,2006
66911,bare,6,9561,hauteur,2006
66912,bare,7,9561,hauteur,2006
66913,bare,8,9561,hauteur,2006
66914,bare,9,9561,hauteur,2006
66915,bare,10,9561,hauteur,2006
66916,bare,11,9561,hauteur,2006
66917,bare,12,9561,hauteur,2006
66918,bare,1,9561,hauteur,2007
66919,bare,2,9561,hauteur,2007
66920,bare,3,9561,hauteur,2007
66921,bare,4,9561,hauteur,2007
66922,bare,5,9561,hauteur,2007
66923,bare,6,9561,hauteur,2007
66924,bare,7,9561,hauteur,2007
66925,bare,8,9561,hauteur,2007
66926,bare,9,9561,hauteur,2007
66927,bare,10,9561,hauteur,2007
66928,bare,11,9561,hauteur,2007
66929,bare,12,9561,hauteur,2007
66930,bare,1,9561,hauteur,2008
66931,bare,2,9561,hauteur,2008
66932,bare,3,9561,hauteur,2008
66933,bare,4,9561,hauteur,2008
66934,bare,5,9561,hauteur,2008
66935,bare,6,9561,hauteur,2008
66936,bare,7,9561,hauteur,2008
66937,bare,8,9561,hauteur,2008
66938,bare,9,9561,hauteur,2008
66939,bare,10,9561,hauteur,2008
66940,bare,11,9561,hauteur,2008
66941,bare,12,9561,hauteur,2008
66942,bare,1,9561,hauteur,2009
66943,bare,2,9561,hauteur,2009
66944,bare,3,9561,hauteur,2009
66945,bare,4,9561,hauteur,2009
66946,bare,5,9561,hauteur,2009
66947,bare,6,9561,hauteur,2009
66948,bare,7,9561,hauteur,2009
66949,bare,8,9561,hauteur,2009
66950,bare,9,9561,hauteur,2009
66951,bare,10,9561,hauteur,2009
66952,bare,11,9561,hauteur,2009
66953,bare,12,9561,hauteur,2009
66954,bare,1,9561,hauteur,2010
66955,bare,2,9561,hauteur,2010
66956,bare,3,9561,hauteur,2010
66957,bare,4,9561,hauteur,2010
66958,bare,5,9561,hauteur,2010
66959,bare,6,9561,hauteur,2010
66960,bare,7,9561,hauteur,2010
66961,bare,8,9561,hauteur,2010
66962,bare,9,9561,hauteur,2010
66963,bare,10,9561,hauteur,2010
66964,bare,11,9561,hauteur,2010
66965,bare,12,9561,hauteur,2010
66966,bare,1,9561,hauteur,2011
66967,bare,2,9561,hauteur,2011
66968,bare,3,9561,hauteur,2011
66969,bare,4,9561,hauteur,2011
66970,bare,5,9561,hauteur,2011
66971,bare,6,9561,hauteur,2011
66972,bare,7,9561,hauteur,2011
66973,bare,8,9561,hauteur,2011
66974,bare,9,9561,hauteur,2011
66975,bare,10,9561,hauteur,2011
66976,bare,11,9561,hauteur,2011
66977,bare,12,9561,hauteur,2011
66978,bare,1,9561,hauteur,2012
